RegionID,Neighborhood,State,City,Metro,County,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,BedroomCount,Location
118208,South Los Angeles,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,331301.0,328698.0,325906.0,323279.0,321646.0,320489.0,322302.0,327059.0,333294.0,338449.0,342445.0,346472.0,350403.0,354217.0,357681.0,360467.0,361981.0,361653.0,362266.0,364425.0,369158.0,374385.0,381541.0,389419.0,394851.0,397716.0,399178.0,402343.0,405716.0,410241.0,422203.0,440076.0,459411.0,474475.0,486538.0,497638.0,501349.0,499150.0,493038.0,488165.0,486349.0,485481.0,486580.0,486336.0,486796.0,486585.0,487578.0,486809.0,489862.0,489152.0,1,"South Los Angeles, Los Angeles"
268496,Southeast Los Angeles,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,300152.0,297244.0,293939.0,290796.0,289312.0,287944.0,289074.0,292595.0,297736.0,302383.0,306332.0,310011.0,312659.0,314476.0,315822.0,317131.0,316895.0,315370.0,315318.0,317756.0,322478.0,327364.0,333603.0,340324.0,344576.0,346537.0,346957.0,348719.0,350951.0,354699.0,362719.0,372054.0,380640.0,386683.0,391900.0,396946.0,400835.0,404598.0,407879.0,409178.0,409831.0,410623.0,413743.0,416449.0,419431.0,420848.0,422551.0,422515.0,427628.0,430679.0,1,"Southeast Los Angeles, Los Angeles"
273565,East San Jose,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,418566.0,415034.0,410266.0,406200.0,403394.0,399856.0,396675.0,393757.0,392073.0,391004.0,390886.0,392228.0,394852.0,397467.0,399616.0,400423.0,400189.0,398812.0,396977.0,395713.0,395840.0,397358.0,400390.0,404115.0,406731.0,408308.0,409111.0,411121.0,414389.0,418140.0,422111.0,425912.0,429846.0,433123.0,435748.0,438633.0,442532.0,447377.0,453208.0,458920.0,463260.0,465598.0,465629.0,463605.0,460273.0,456309.0,452782.0,449427.0,451437.0,454010.0,1,"East San Jose, San Jose"
273088,Bullard,CA,Fresno,"Fresno, CA",Fresno County,93733.0,94532.0,94801.0,94473.0,94017.0,93947.0,93999.0,94127.0,93976.0,94181.0,94555.0,94994.0,99098.0,103441.0,107280.0,111859.0,115665.0,118559.0,116258.0,114426.0,114260.0,115471.0,117243.0,118548.0,119328.0,120057.0,121536.0,123077.0,124988.0,127377.0,129643.0,130838.0,130984.0,131282.0,132735.0,134677.0,137636.0,141126.0,145255.0,148616.0,151561.0,154223.0,156623.0,158448.0,159079.0,159166.0,158239.0,157523.0,162523.0,167592.0,1,"Bullard, Fresno"
276652,West San Jose,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,538711.0,530457.0,519145.0,508979.0,500511.0,493405.0,488481.0,485176.0,483740.0,482530.0,482534.0,484106.0,488197.0,492374.0,495291.0,494556.0,490384.0,484503.0,478691.0,475855.0,476391.0,479760.0,484686.0,489141.0,491188.0,489067.0,485523.0,482108.0,481195.0,480375.0,485515.0,494542.0,507039.0,516479.0,524376.0,530588.0,535696.0,539099.0,543183.0,547027.0,550806.0,552316.0,550898.0,546854.0,542083.0,538433.0,536506.0,535151.0,551396.0,573673.0,1,"West San Jose, San Jose"
276215,Blossom Valley,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,462816.0,458452.0,451249.0,445176.0,439971.0,435005.0,430172.0,426455.0,425539.0,425739.0,426500.0,427927.0,430848.0,434211.0,436870.0,437501.0,436173.0,433907.0,431470.0,430414.0,431364.0,434303.0,439792.0,445624.0,450106.0,452189.0,453174.0,454447.0,457287.0,460811.0,465174.0,468390.0,470988.0,472940.0,475777.0,479238.0,484822.0,490978.0,497857.0,503488.0,506687.0,507889.0,506927.0,504596.0,500951.0,496958.0,494183.0,492298.0,494323.0,495488.0,1,"Blossom Valley, San Jose"
276476,North Long Beach,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,266728.0,265556.0,263175.0,260926.0,259423.0,258195.0,258644.0,261359.0,265307.0,269208.0,272354.0,275960.0,278183.0,279581.0,279718.0,279887.0,279607.0,278672.0,279198.0,280940.0,284767.0,288940.0,294984.0,301565.0,307056.0,310867.0,313087.0,315018.0,316555.0,319033.0,328475.0,342062.0,357381.0,368743.0,377484.0,384468.0,389054.0,391891.0,393809.0,395443.0,397744.0,400333.0,402911.0,404267.0,405088.0,405569.0,406738.0,406488.0,410371.0,411345.0,1,"North Long Beach, Long Beach"
118987,Willow Glen,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,581363.0,573486.0,563685.0,553849.0,545401.0,537712.0,532876.0,530159.0,529484.0,528606.0,528115.0,528974.0,532019.0,535682.0,537930.0,536531.0,531763.0,525528.0,519030.0,515954.0,517129.0,522124.0,528638.0,534705.0,538419.0,538953.0,537441.0,537090.0,539028.0,541315.0,550095.0,562948.0,579636.0,592891.0,604478.0,615120.0,625090.0,633236.0,639951.0,643698.0,646373.0,647169.0,644741.0,637962.0,630263.0,624112.0,621834.0,620207.0,631158.0,639936.0,1,"Willow Glen, San Jose"
273480,Downtown,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,648736.0,643617.0,635750.0,626482.0,618924.0,611287.0,606384.0,602873.0,602220.0,602003.0,602236.0,603846.0,607718.0,611907.0,614653.0,614043.0,611076.0,606157.0,600996.0,598555.0,599964.0,604604.0,612035.0,620255.0,625924.0,627997.0,626947.0,626518.0,627022.0,627644.0,630839.0,635382.0,642455.0,649355.0,657075.0,664544.0,669731.0,672956.0,676585.0,680864.0,683615.0,682525.0,677957.0,671321.0,663768.0,656509.0,651720.0,648991.0,651081.0,653072.0,1,"Downtown, San Jose"
113886,Boyle Heights,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,376977.0,372352.0,365782.0,360569.0,358033.0,356819.0,358173.0,361709.0,365592.0,369097.0,372433.0,377161.0,381551.0,385180.0,388522.0,391396.0,392259.0,390583.0,389712.0,391276.0,395870.0,401191.0,407965.0,414769.0,417892.0,418808.0,417572.0,419164.0,422093.0,427928.0,436345.0,444036.0,449730.0,454094.0,459081.0,464269.0,466244.0,466356.0,465211.0,464668.0,464882.0,465151.0,466802.0,467986.0,469767.0,470172.0,470898.0,470543.0,476385.0,478590.0,1,"Boyle Heights, Los Angeles"
274756,North Valley,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,477654.0,473387.0,468042.0,461993.0,456148.0,449714.0,445016.0,442452.0,441738.0,441019.0,440048.0,440543.0,443521.0,447644.0,450682.0,450961.0,447948.0,443725.0,438985.0,436427.0,436475.0,439604.0,445166.0,450869.0,454644.0,455928.0,455441.0,454943.0,455660.0,457605.0,461845.0,466481.0,471406.0,475194.0,479837.0,484835.0,490681.0,496621.0,504105.0,510986.0,516295.0,518112.0,516601.0,511740.0,506225.0,501298.0,498356.0,496168.0,501732.0,508083.0,1,"North Valley, San Jose"
48570,Woodland Hills,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,357069.0,355485.0,352539.0,349331.0,346676.0,344210.0,343022.0,343027.0,344649.0,346492.0,348444.0,350501.0,351376.0,350895.0,348705.0,346684.0,344505.0,342799.0,341804.0,342469.0,344840.0,348350.0,352518.0,356208.0,358026.0,358067.0,357420.0,357809.0,359739.0,363458.0,369032.0,375152.0,381102.0,386393.0,391479.0,397180.0,403405.0,410538.0,418049.0,424674.0,430510.0,435111.0,438155.0,438692.0,437286.0,436171.0,435807.0,435604.0,437042.0,437545.0,1,"Woodland Hills, Los Angeles"
34213,Sylmar,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,299450.0,296116.0,290652.0,286044.0,283673.0,282513.0,283899.0,287645.0,292406.0,297312.0,300684.0,304204.0,305587.0,305316.0,304563.0,303673.0,302867.0,300882.0,301494.0,305104.0,312249.0,320286.0,329726.0,338938.0,344644.0,348111.0,349277.0,352221.0,354971.0,359640.0,370559.0,384700.0,398944.0,409657.0,418164.0,425762.0,429052.0,430048.0,430138.0,431126.0,433851.0,435871.0,437130.0,436848.0,436807.0,437535.0,439000.0,439221.0,442668.0,442709.0,1,"Sylmar, Los Angeles"
54300,San Pedro,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,310939.0,308105.0,303714.0,300176.0,298356.0,297631.0,298374.0,300669.0,303294.0,306111.0,308525.0,311653.0,313586.0,314443.0,314475.0,314282.0,313475.0,311758.0,310887.0,312238.0,315620.0,320168.0,325976.0,331914.0,335862.0,337661.0,338650.0,340684.0,343550.0,346936.0,353633.0,361918.0,371072.0,378515.0,384795.0,390590.0,394815.0,398017.0,401055.0,404217.0,408610.0,412577.0,415943.0,417044.0,417443.0,417745.0,419272.0,420274.0,429388.0,436725.0,1,"San Pedro, Los Angeles"
115003,Evergreen,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,446356.0,442553.0,437380.0,432577.0,429932.0,427742.0,426457.0,425368.0,425145.0,426246.0,426893.0,427580.0,429857.0,432996.0,435059.0,433426.0,428522.0,422268.0,416000.0,411957.0,411171.0,412869.0,415676.0,417719.0,417053.0,415227.0,412852.0,411601.0,411917.0,413051.0,415294.0,417297.0,418467.0,419671.0,420801.0,423828.0,427514.0,433022.0,439528.0,446202.0,451100.0,453993.0,455288.0,455381.0,454396.0,452787.0,451908.0,451690.0,459199.0,464090.0,1,"Evergreen, San Jose"
40215,Pacoima,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,261946.0,259193.0,254632.0,250391.0,247589.0,246001.0,246852.0,249857.0,253593.0,257263.0,259982.0,262853.0,264749.0,266089.0,266982.0,267633.0,267371.0,266282.0,266948.0,269916.0,275263.0,280313.0,285921.0,290746.0,294080.0,296556.0,297638.0,299549.0,300895.0,304873.0,312592.0,320736.0,327310.0,330895.0,334995.0,338900.0,342509.0,346127.0,350992.0,355632.0,359817.0,362155.0,363106.0,363274.0,365142.0,368542.0,372330.0,372858.0,378607.0,383169.0,1,"Pacoima, Los Angeles"
27080,Sherman Oaks,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,385017.0,381734.0,377060.0,372628.0,369349.0,367063.0,367057.0,369753.0,373668.0,377088.0,379493.0,382571.0,385566.0,387874.0,388661.0,388584.0,387427.0,385775.0,385273.0,387214.0,391347.0,396013.0,401057.0,405150.0,406619.0,405973.0,405235.0,406934.0,411027.0,416213.0,424678.0,434942.0,446331.0,456054.0,464297.0,472430.0,479776.0,486071.0,491864.0,497133.0,502848.0,507341.0,510439.0,510281.0,508250.0,506701.0,507250.0,508161.0,511901.0,511699.0,1,"Sherman Oaks, Los Angeles"
40548,Reseda,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,312682.0,310070.0,305518.0,301675.0,299268.0,298306.0,299472.0,302478.0,305724.0,308578.0,310409.0,312386.0,313693.0,314317.0,314263.0,313876.0,313060.0,311966.0,311815.0,313259.0,316446.0,319989.0,323536.0,326692.0,328271.0,328394.0,327805.0,328642.0,331162.0,335242.0,339802.0,344408.0,348460.0,352447.0,356327.0,360649.0,364553.0,367962.0,370333.0,372404.0,375396.0,379160.0,383069.0,384952.0,385429.0,385650.0,386838.0,387254.0,391682.0,386018.0,1,"Reseda, Los Angeles"
276023,Westlake,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,468467.0,463727.0,457248.0,450506.0,446071.0,443433.0,443345.0,444998.0,447544.0,450970.0,453405.0,457039.0,459532.0,460835.0,460724.0,460502.0,460881.0,460507.0,460365.0,461642.0,464929.0,470785.0,477890.0,484323.0,485835.0,483592.0,479476.0,476933.0,475433.0,474840.0,477572.0,482281.0,487876.0,491942.0,495941.0,501440.0,506910.0,512039.0,516465.0,519018.0,520889.0,521159.0,523170.0,523671.0,523742.0,523422.0,524758.0,526492.0,528993.0,532465.0,1,"Westlake, Los Angeles"
118872,West Anaheim,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,275631.0,274241.0,271543.0,270289.0,269880.0,270258.0,270504.0,271662.0,273332.0,275406.0,277612.0,280047.0,282015.0,283128.0,283364.0,284001.0,284506.0,284769.0,284662.0,285437.0,287055.0,289467.0,293089.0,297305.0,301659.0,304962.0,307984.0,311033.0,314635.0,318647.0,325445.0,334353.0,344555.0,354086.0,363029.0,371884.0,379385.0,386714.0,393845.0,401717.0,408691.0,413796.0,416030.0,416021.0,414563.0,414567.0,415474.0,416462.0,418787.0,420151.0,1,"West Anaheim, Anaheim"
343228,Southwest,CA,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,212576.0,221131.0,230783.0,238774.0,244794.0,252206.0,258390.0,264285.0,267705.0,271538.0,277308.0,284123.0,289033.0,292502.0,294249.0,297521.0,299745.0,293884.0,280864.0,264296.0,254744.0,250227.0,249478.0,250633.0,252494.0,253864.0,254810.0,256112.0,258298.0,261174.0,264416.0,267609.0,270366.0,273284.0,276214.0,279971.0,284878.0,290935.0,297705.0,304293.0,310370.0,316291.0,320826.0,323347.0,324176.0,324380.0,324572.0,324294.0,326216.0,326089.0,1,"Southwest, Chula Vista"
37739,Canyon Country,CA,Santa Clarita,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,233194.0,233286.0,232212.0,230735.0,230009.0,229963.0,230400.0,231222.0,232136.0,233205.0,234752.0,237232.0,239145.0,239826.0,239098.0,238461.0,237441.0,236534.0,236300.0,237213.0,239222.0,241739.0,245354.0,249117.0,251992.0,253501.0,254334.0,255575.0,258106.0,261864.0,269238.0,278082.0,287441.0,294859.0,301564.0,307806.0,312771.0,316485.0,319977.0,324030.0,328618.0,332858.0,335443.0,336144.0,335796.0,335484.0,335331.0,334631.0,335956.0,335889.0,1,"Canyon Country, Santa Clarita"
48200,Valencia,CA,Santa Clarita,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,290612.0,290261.0,288222.0,286322.0,285314.0,285004.0,285353.0,286910.0,288891.0,291274.0,293994.0,297620.0,299938.0,299871.0,298225.0,297063.0,296578.0,296606.0,297052.0,298960.0,301807.0,306187.0,311856.0,318289.0,323355.0,326577.0,328150.0,330159.0,332877.0,337388.0,343016.0,348734.0,353620.0,358227.0,362986.0,368093.0,373378.0,379058.0,385258.0,391257.0,396937.0,401617.0,404462.0,404598.0,403026.0,401523.0,400560.0,400009.0,403155.0,407027.0,1,"Valencia, Santa Clarita"
13176,Panorama City,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,180243.0,180795.0,180286.0,178691.0,177168.0,176214.0,176649.0,178389.0,180840.0,183354.0,185605.0,187543.0,189104.0,189991.0,190288.0,189985.0,189505.0,188837.0,188797.0,189411.0,191391.0,193679.0,197238.0,200934.0,203794.0,205135.0,206077.0,207992.0,210867.0,213821.0,221768.0,233197.0,246753.0,257327.0,265414.0,272121.0,275786.0,277646.0,278522.0,279976.0,282750.0,286205.0,289491.0,290682.0,291176.0,292096.0,294519.0,296257.0,302030.0,306804.0,1,"Panorama City, Los Angeles"
13017,North Hills,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,269888.0,267166.0,263021.0,260034.0,258546.0,258170.0,259047.0,262047.0,265476.0,268627.0,270475.0,272784.0,274920.0,277045.0,278687.0,279731.0,280332.0,280040.0,280387.0,281573.0,284222.0,287268.0,291722.0,296306.0,299341.0,300427.0,300919.0,302277.0,303962.0,306408.0,316565.0,332038.0,349497.0,362658.0,372719.0,382344.0,387506.0,389078.0,388029.0,387858.0,390389.0,393586.0,395870.0,394872.0,391808.0,389088.0,388392.0,388087.0,393484.0,387152.0,1,"North Hills, Los Angeles"
276151,Woodward Park,CA,Fresno,"Fresno, CA",Fresno County,112743.0,113099.0,112683.0,112422.0,112378.0,112909.0,113214.0,113428.0,113337.0,113214.0,113207.0,113194.0,118202.0,123881.0,128863.0,135739.0,143844.0,154127.0,158200.0,161048.0,162698.0,164069.0,165628.0,167301.0,169205.0,171052.0,173253.0,175365.0,177825.0,180560.0,182437.0,181948.0,179435.0,177365.0,176858.0,177699.0,179317.0,182080.0,185679.0,189218.0,192321.0,194901.0,197133.0,198370.0,198669.0,198608.0,198019.0,197540.0,203043.0,211472.0,1,"Woodward Park, Fresno"
276446,Mclane,CA,Fresno,"Fresno, CA",Fresno County,112928.0,113482.0,113419.0,113109.0,113232.0,113342.0,113468.0,113759.0,113800.0,114431.0,115687.0,117663.0,122309.0,124481.0,124053.0,121916.0,118978.0,115602.0,110316.0,107512.0,107625.0,108982.0,110769.0,112407.0,113303.0,114373.0,115903.0,118185.0,120904.0,124095.0,131379.0,141095.0,151744.0,159728.0,165985.0,170824.0,172717.0,173643.0,174414.0,176960.0,179272.0,182343.0,184458.0,185885.0,185515.0,185551.0,185903.0,186077.0,187800.0,189222.0,1,"Mclane, Fresno"
273197,Central City,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,343226.0,337812.0,331044.0,325960.0,323630.0,322741.0,324444.0,328595.0,333108.0,336991.0,340479.0,344239.0,346960.0,348551.0,349390.0,350455.0,351297.0,351035.0,351582.0,353827.0,358675.0,363860.0,370255.0,375979.0,378692.0,378597.0,377419.0,378764.0,381358.0,385914.0,396550.0,410566.0,424961.0,435797.0,446115.0,456069.0,459558.0,457370.0,452428.0,448943.0,447979.0,448575.0,452353.0,455645.0,459358.0,461700.0,464749.0,466757.0,471130.0,467940.0,1,"Central City, Los Angeles"
117224,Parkway,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,167477.0,169886.0,171790.0,172562.0,173822.0,174722.0,175656.0,176056.0,176922.0,178329.0,180217.0,182643.0,188421.0,196378.0,205402.0,211809.0,216851.0,219734.0,222403.0,220985.0,218218.0,214239.0,213599.0,215122.0,217027.0,219007.0,221652.0,225285.0,230158.0,234501.0,238155.0,239887.0,241333.0,243073.0,245423.0,248583.0,252641.0,257654.0,262618.0,266831.0,270281.0,273208.0,274269.0,273437.0,271320.0,269378.0,266794.0,263665.0,264344.0,264506.0,1,"Parkway, Sacramento"
118920,Westwood,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,522066.0,517344.0,510665.0,504607.0,500402.0,497779.0,498360.0,502010.0,506657.0,510259.0,512322.0,515496.0,517774.0,518461.0,515845.0,512992.0,509644.0,507749.0,508826.0,514029.0,522021.0,530086.0,538869.0,546337.0,549964.0,549577.0,546841.0,546178.0,547852.0,551506.0,559843.0,570746.0,582961.0,592431.0,599610.0,607856.0,614310.0,619159.0,621312.0,623183.0,626402.0,629317.0,632877.0,633210.0,632741.0,631744.0,632962.0,633633.0,640775.0,644389.0,1,"Westwood, Los Angeles"
41131,Sun Valley,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,216020.0,214320.0,211103.0,207923.0,206298.0,205553.0,206369.0,209055.0,212709.0,216040.0,218690.0,221386.0,223504.0,224824.0,225145.0,225599.0,226089.0,225542.0,225721.0,226879.0,229929.0,232492.0,235804.0,239245.0,241652.0,242473.0,242228.0,242851.0,243853.0,245617.0,250646.0,257294.0,264422.0,269747.0,274614.0,279289.0,283677.0,287928.0,292520.0,296096.0,299166.0,301324.0,302773.0,302668.0,302685.0,303884.0,306191.0,307143.0,314279.0,320734.0,1,"Sun Valley, Los Angeles"
30731,Canoga Park,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,249458.0,248894.0,246510.0,243987.0,241694.0,240228.0,239970.0,241274.0,243072.0,245086.0,247236.0,249813.0,251864.0,252788.0,252738.0,252512.0,252037.0,251231.0,250844.0,251739.0,253924.0,256747.0,260322.0,263854.0,266307.0,267360.0,267807.0,268949.0,271061.0,274476.0,280157.0,286823.0,293707.0,299564.0,305041.0,310803.0,315734.0,320151.0,323645.0,327104.0,330488.0,333960.0,336848.0,338105.0,337952.0,337634.0,338614.0,339674.0,343537.0,345893.0,1,"Canoga Park, Los Angeles"
273674,Fairgrounds,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,491423.0,486499.0,479677.0,473036.0,467918.0,463253.0,459478.0,457078.0,456286.0,455941.0,455656.0,456515.0,460026.0,463972.0,467429.0,468544.0,467623.0,465056.0,461598.0,459976.0,460967.0,464478.0,469131.0,473786.0,476027.0,475571.0,473537.0,472002.0,472296.0,472923.0,476035.0,480585.0,486652.0,491528.0,495622.0,498948.0,503140.0,507788.0,514080.0,519640.0,523327.0,524422.0,523322.0,520432.0,516903.0,513088.0,510943.0,509395.0,511307.0,511621.0,1,"Fairgrounds, San Jose"
273794,Fresno High Roeding,CA,Fresno,"Fresno, CA",Fresno County,102751.0,103898.0,104672.0,104976.0,105297.0,105791.0,106588.0,107276.0,107506.0,107953.0,108901.0,110229.0,113413.0,116166.0,118467.0,120877.0,123657.0,126621.0,128002.0,129679.0,132360.0,135492.0,139083.0,142570.0,145176.0,147492.0,150275.0,153373.0,156917.0,160281.0,164598.0,168575.0,172063.0,175129.0,178443.0,181874.0,184311.0,186756.0,189364.0,192438.0,194814.0,197132.0,198928.0,200039.0,200284.0,200515.0,201162.0,201711.0,205122.0,208045.0,1,"Fresno High Roeding, Fresno"
48516,Wilmington,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,326239.0,321931.0,316105.0,311336.0,309111.0,307630.0,308689.0,312047.0,316613.0,320975.0,324658.0,328546.0,331456.0,333066.0,334307.0,335042.0,335152.0,333937.0,334431.0,337277.0,342552.0,347599.0,353532.0,359379.0,363102.0,364422.0,363865.0,365308.0,368461.0,374676.0,383331.0,391388.0,396871.0,401151.0,405902.0,411426.0,415430.0,418931.0,422151.0,424376.0,426871.0,429248.0,433458.0,436717.0,439906.0,441786.0,442810.0,441634.0,445605.0,448554.0,1,"Wilmington, Los Angeles"
818981,Clayton Valley,CA,Concord,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,265878.0,265866.0,265479.0,264752.0,263934.0,263363.0,262986.0,263238.0,263386.0,263902.0,264466.0,265280.0,266859.0,268614.0,270111.0,270854.0,270531.0,270023.0,269228.0,269085.0,269364.0,270883.0,273594.0,276751.0,279437.0,281409.0,283288.0,285509.0,288753.0,292890.0,295704.0,296709.0,296041.0,296220.0,297859.0,300259.0,304640.0,310565.0,318080.0,324958.0,330120.0,333780.0,334985.0,333755.0,330869.0,327742.0,325720.0,323971.0,325835.0,327885.0,1,"Clayton Valley, Concord"
114074,Cambrian Park,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,490026.0,485648.0,478322.0,470383.0,462442.0,455868.0,450941.0,448411.0,447380.0,447005.0,446657.0,447185.0,449202.0,452038.0,454361.0,453895.0,450159.0,445044.0,440433.0,438817.0,439307.0,441717.0,445372.0,449479.0,451818.0,451904.0,451247.0,451629.0,453479.0,455419.0,458935.0,462908.0,467906.0,472726.0,478274.0,484623.0,492058.0,499713.0,508286.0,515335.0,521132.0,523583.0,523455.0,520108.0,515536.0,510591.0,507192.0,504723.0,513321.0,522129.0,1,"Cambrian Park, San Jose"
268384,Outer Sunset,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,880759.0,885712.0,894230.0,900936.0,907001.0,913907.0,924223.0,933962.0,941334.0,944754.0,950010.0,957513.0,966584.0,973425.0,979860.0,982628.0,979331.0,970351.0,963005.0,963720.0,969540.0,974193.0,977315.0,979464.0,982509.0,982771.0,984380.0,989398.0,1001488.0,1016746.0,1035256.0,1050346.0,1061951.0,1069122.0,1080027.0,1089144.0,1090065.0,1086450.0,1082340.0,1083644.0,1081759.0,1073643.0,1056798.0,1034388.0,1009837.0,991797.0,979703.0,971854.0,985051.0,989864.0,1,"Outer Sunset, San Francisco"
343244,Northwest,CA,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,241407.0,248333.0,254805.0,258016.0,257942.0,257658.0,256021.0,254163.0,252278.0,251146.0,250955.0,251142.0,250425.0,249040.0,246961.0,246190.0,245838.0,243325.0,239019.0,233199.0,229758.0,228521.0,230112.0,233214.0,236206.0,237962.0,239594.0,241736.0,244822.0,248401.0,256484.0,268077.0,280783.0,290509.0,298099.0,305460.0,313034.0,320089.0,327078.0,334226.0,341815.0,348008.0,350931.0,350684.0,349523.0,349295.0,349552.0,349530.0,351421.0,351131.0,1,"Northwest, Chula Vista"
118673,University City,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,353372.0,357535.0,362654.0,366298.0,368687.0,369945.0,370630.0,370462.0,370125.0,370853.0,372367.0,374620.0,376172.0,376718.0,377296.0,378352.0,379473.0,378585.0,375471.0,372204.0,369750.0,369321.0,370509.0,372818.0,374540.0,375293.0,375861.0,377791.0,381386.0,386693.0,393835.0,401938.0,409791.0,416810.0,423817.0,432496.0,443135.0,455734.0,469803.0,484336.0,497138.0,507887.0,514649.0,516935.0,515686.0,514193.0,513262.0,511199.0,510508.0,510108.0,1,"University City, San Diego"
115609,Highland Park,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,449300.0,440150.0,428827.0,420069.0,415419.0,412136.0,413149.0,417286.0,423279.0,428279.0,431945.0,435932.0,439263.0,442186.0,445151.0,447976.0,448554.0,446297.0,446353.0,450334.0,459735.0,469162.0,479124.0,488429.0,493294.0,495742.0,495392.0,499595.0,506426.0,515725.0,528147.0,538988.0,547271.0,553124.0,560248.0,567636.0,571938.0,575050.0,578416.0,582678.0,587985.0,591960.0,595691.0,595984.0,596385.0,597055.0,599382.0,599540.0,612346.0,627002.0,1,"Highland Park, Los Angeles"
27987,Winnetka,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,264222.0,263634.0,261531.0,259397.0,257636.0,256412.0,256302.0,257406.0,259084.0,261324.0,263414.0,266013.0,267850.0,269286.0,270062.0,270919.0,270885.0,269826.0,268663.0,268877.0,270865.0,273600.0,276428.0,279246.0,281245.0,282165.0,282495.0,282998.0,284903.0,287703.0,291222.0,294491.0,297145.0,299872.0,303267.0,307844.0,312505.0,317113.0,321170.0,325617.0,330047.0,334978.0,338610.0,340051.0,339679.0,339402.0,339986.0,339844.0,342332.0,342514.0,1,"Winnetka, Los Angeles"
275127,Rancho Bernardo,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,320850.0,324942.0,330421.0,334447.0,337453.0,338763.0,338904.0,338371.0,338338.0,339669.0,341226.0,343089.0,344188.0,344384.0,344555.0,345056.0,345306.0,343826.0,341113.0,338879.0,338241.0,339313.0,341862.0,345015.0,348082.0,350858.0,353957.0,358117.0,363817.0,370608.0,377653.0,383954.0,389337.0,394680.0,400682.0,407846.0,416134.0,425583.0,435503.0,445178.0,453663.0,460222.0,463489.0,462544.0,458978.0,455009.0,451442.0,447757.0,446035.0,444189.0,1,"Rancho Bernardo, San Diego"
